Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Money Supply M1,2017-05-31T00:00:00,128800,Monthly,URUGUAYMONSUPM1,2017-06-24T10:12:00
Uruguay,Money Supply M1,2017-06-30T00:00:00,133239,Monthly,URUGUAYMONSUPM1,2017-08-19T10:10:00
Uruguay,Money Supply M1,2017-07-31T00:00:00,135616,Monthly,URUGUAYMONSUPM1,2017-08-26T10:12:00
Uruguay,Money Supply M1,2017-08-31T00:00:00,135406,Monthly,URUGUAYMONSUPM1,2017-10-07T10:11:00
Uruguay,Money Supply M1,2017-09-30T00:00:00,136098,Monthly,URUGUAYMONSUPM1,2017-10-28T10:11:00
Uruguay,Money Supply M1,2017-10-31T00:00:00,139131,Monthly,URUGUAYMONSUPM1,2017-11-25T10:14:00
Uruguay,Money Supply M1,2017-11-30T00:00:00,139311,Monthly,URUGUAYMONSUPM1,2017-12-30T10:10:00
Uruguay,Money Supply M1,2017-12-31T00:00:00,145761,Monthly,URUGUAYMONSUPM1,2018-01-27T10:10:00
Uruguay,Money Supply M1,2018-01-31T00:00:00,140933,Monthly,URUGUAYMONSUPM1,2018-02-24T10:17:00
Uruguay,Money Supply M1,2018-02-28T00:00:00,144174,Monthly,URUGUAYMONSUPM1,2018-03-24T10:12:00
Uruguay,Money Supply M1,2018-03-31T00:00:00,139778,Monthly,URUGUAYMONSUPM1,2018-04-21T10:13:00
Uruguay,Money Supply M1,2018-04-30T00:00:00,138343,Monthly,URUGUAYMONSUPM1,2018-05-26T10:13:00
Uruguay,Money Supply M1,2018-05-31T00:00:00,142629,Monthly,URUGUAYMONSUPM1,2018-06-23T10:14:00
Uruguay,Money Supply M1,2018-06-30T00:00:00,143786,Monthly,URUGUAYMONSUPM1,2018-07-28T10:14:00
Uruguay,Money Supply M1,2018-07-31T00:00:00,143764,Monthly,URUGUAYMONSUPM1,2018-08-25T10:11:00
Uruguay,Money Supply M1,2018-08-31T00:00:00,140471,Monthly,URUGUAYMONSUPM1,2018-09-29T10:13:00
Uruguay,Money Supply M1,2018-09-30T00:00:00,140756,Monthly,URUGUAYMONSUPM1,2018-11-03T10:13:00
Uruguay,Money Supply M1,2018-10-31T00:00:00,140568,Monthly,URUGUAYMONSUPM1,2018-12-01T10:16:00
Uruguay,Money Supply M1,2018-11-30T00:00:00,140391,Monthly,URUGUAYMONSUPM1,2018-12-29T10:09:00
Uruguay,Money Supply M1,2018-12-31T00:00:00,155305,Monthly,URUGUAYMONSUPM1,2019-02-02T10:13:00
Uruguay,Money Supply M1,2019-01-31T00:00:00,153973,Monthly,URUGUAYMONSUPM1,2019-11-06T15:38:00
Uruguay,Money Supply M1,2019-02-28T00:00:00,152728,Monthly,URUGUAYMONSUPM1,2019-03-30T10:14:00
Uruguay,Money Supply M1,2019-03-31T00:00:00,148266,Monthly,URUGUAYMONSUPM1,2019-05-04T10:12:00
Uruguay,Money Supply M1,2019-04-30T00:00:00,155168,Monthly,URUGUAYMONSUPM1,2019-06-01T10:13:00
Uruguay,Money Supply M1,2019-05-31T00:00:00,150018,Monthly,URUGUAYMONSUPM1,2019-06-29T10:12:00
Uruguay,Money Supply M1,2019-06-30T00:00:00,153111,Monthly,URUGUAYMONSUPM1,2019-08-03T12:22:00
Uruguay,Money Supply M1,2019-07-31T00:00:00,147725,Monthly,URUGUAYMONSUPM1,2019-11-06T15:38:00
Uruguay,Money Supply M1,2019-08-31T00:00:00,149201,Monthly,URUGUAYMONSUPM1,2019-11-06T15:38:00
Uruguay,Money Supply M1,2019-09-30T00:00:00,157037,Monthly,URUGUAYMONSUPM1,2019-10-26T10:05:00
Uruguay,Money Supply M1,2019-10-31T00:00:00,147500,Monthly,URUGUAYMONSUPM1,2019-11-23T10:06:00
Uruguay,Money Supply M1,2019-11-30T00:00:00,149835,Monthly,URUGUAYMONSUPM1,2019-12-28T10:07:00
Uruguay,Money Supply M1,2019-12-31T00:00:00,162953,Monthly,URUGUAYMONSUPM1,2020-01-25T10:07:00
Uruguay,Money Supply M1,2020-01-31T00:00:00,156272,Monthly,URUGUAYMONSUPM1,2020-02-29T10:07:00
Uruguay,Money Supply M1,2020-02-29T00:00:00,179529,Monthly,URUGUAYMONSUPM1,2020-03-21T10:07:00
Uruguay,Money Supply M1,2020-03-31T00:00:00,165515,Monthly,URUGUAYMONSUPM1,2020-05-02T10:10:00
Uruguay,Money Supply M1,2020-04-30T00:00:00,160648,Monthly,URUGUAYMONSUPM1,2020-05-30T10:10:00
Uruguay,Money Supply M1,2020-05-31T00:00:00,164889,Monthly,URUGUAYMONSUPM1,2020-06-27T10:08:00
Uruguay,Money Supply M1,2020-06-30T00:00:00,169114,Monthly,URUGUAYMONSUPM1,2020-07-25T10:06:00
Uruguay,Money Supply M1,2020-07-31T00:00:00,169332,Monthly,URUGUAYMONSUPM1,2020-08-22T10:07:00
Uruguay,Money Supply M1,2020-08-31T00:00:00,173518,Monthly,URUGUAYMONSUPM1,2020-09-26T10:09:00
Uruguay,Money Supply M1,2020-09-30T00:00:00,169753,Monthly,URUGUAYMONSUPM1,2020-10-23T08:40:00
Uruguay,Money Supply M1,2020-10-31T00:00:00,174345,Monthly,URUGUAYMONSUPM1,2020-11-28T10:08:00
Uruguay,Money Supply M1,2020-11-30T00:00:00,178680,Monthly,URUGUAYMONSUPM1,2020-12-26T10:06:00
Uruguay,Money Supply M1,2020-12-31T00:00:00,188483,Monthly,URUGUAYMONSUPM1,2021-01-30T10:06:00
Uruguay,Money Supply M1,2021-01-31T00:00:00,186271,Monthly,URUGUAYMONSUPM1,2021-02-27T10:07:00
Uruguay,Money Supply M1,2021-02-28T00:00:00,193372,Monthly,URUGUAYMONSUPM1,2021-03-27T10:06:00
Uruguay,Money Supply M1,2021-03-31T00:00:00,198949,Monthly,URUGUAYMONSUPM1,2021-05-01T10:07:00
Uruguay,Money Supply M1,2021-04-30T00:00:00,186447,Monthly,URUGUAYMONSUPM1,2021-05-29T10:08:00
Uruguay,Money Supply M1,2021-05-31T00:00:00,191761,Monthly,URUGUAYMONSUPM1,2021-06-26T10:08:00
Uruguay,Money Supply M1,2021-06-30T00:00:00,193714,Monthly,URUGUAYMONSUPM1,2021-07-24T10:07:00
Uruguay,Money Supply M1,2021-07-31T00:00:00,191079,Monthly,URUGUAYMONSUPM1,2021-08-21T10:05:00
Uruguay,Money Supply M1,2021-08-31T00:00:00,197741,Monthly,URUGUAYMONSUPM1,2021-09-25T10:05:00
Uruguay,Money Supply M1,2021-09-30T00:00:00,197908,Monthly,URUGUAYMONSUPM1,2021-10-30T10:05:00
Uruguay,Money Supply M1,2021-10-31T00:00:00,200703,Monthly,URUGUAYMONSUPM1,2021-11-27T10:04:00
Uruguay,Money Supply M1,2021-11-30T00:00:00,199153,Monthly,URUGUAYMONSUPM1,2021-12-25T10:04:00
Uruguay,Money Supply M1,2021-12-31T00:00:00,219432,Monthly,URUGUAYMONSUPM1,2022-01-29T10:05:00
Uruguay,Money Supply M1,2022-01-31T00:00:00,219023,Monthly,URUGUAYMONSUPM1,2022-02-26T10:05:00
Uruguay,Money Supply M1,2022-02-28T00:00:00,215804,Monthly,URUGUAYMONSUPM1,2022-03-26T10:05:00
Uruguay,Money Supply M1,2022-03-31T00:00:00,204392,Monthly,URUGUAYMONSUPM1,2022-04-30T10:05:00
Uruguay,Money Supply M1,2022-04-30T00:00:00,201444,Monthly,URUGUAYMONSUPM1,2022-05-28T10:05:00
