Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Uruguay,Money Supply M0,2018-11-30T00:00:00,52704,Monthly,URUGUAYMONSUPM0,2018-12-29T10:07:00
Uruguay,Money Supply M0,2018-12-31T00:00:00,60307,Monthly,URUGUAYMONSUPM0,2019-02-02T10:09:00
Uruguay,Money Supply M0,2019-01-31T00:00:00,55123,Monthly,URUGUAYMONSUPM0,2019-11-06T15:38:00
Uruguay,Money Supply M0,2019-02-28T00:00:00,56029,Monthly,URUGUAYMONSUPM0,2019-03-30T10:10:00
Uruguay,Money Supply M0,2019-03-31T00:00:00,55384,Monthly,URUGUAYMONSUPM0,2019-05-04T10:08:00
Uruguay,Money Supply M0,2019-04-30T00:00:00,55438,Monthly,URUGUAYMONSUPM0,2019-06-01T10:08:00
Uruguay,Money Supply M0,2019-05-31T00:00:00,54141,Monthly,URUGUAYMONSUPM0,2019-06-29T10:08:00
Uruguay,Money Supply M0,2019-06-30T00:00:00,57722,Monthly,URUGUAYMONSUPM0,2019-08-03T12:20:00
Uruguay,Money Supply M0,2019-07-31T00:00:00,55825,Monthly,URUGUAYMONSUPM0,2019-11-06T15:38:00
Uruguay,Money Supply M0,2019-08-31T00:00:00,56112,Monthly,URUGUAYMONSUPM0,2019-11-06T15:38:00
Uruguay,Money Supply M0,2019-09-30T00:00:00,56441,Monthly,URUGUAYMONSUPM0,2019-10-26T10:04:00
Uruguay,Money Supply M0,2019-10-31T00:00:00,56113,Monthly,URUGUAYMONSUPM0,2019-11-23T10:04:00
Uruguay,Money Supply M0,2019-11-30T00:00:00,56308,Monthly,URUGUAYMONSUPM0,2019-12-28T10:05:00
Uruguay,Money Supply M0,2019-12-31T00:00:00,62944,Monthly,URUGUAYMONSUPM0,2020-01-25T10:04:00
Uruguay,Money Supply M0,2020-01-31T00:00:00,57319,Monthly,URUGUAYMONSUPM0,2020-02-29T10:05:00
Uruguay,Money Supply M0,2020-02-29T00:00:00,58050,Monthly,URUGUAYMONSUPM0,2020-03-21T10:05:00
Uruguay,Money Supply M0,2020-03-31T00:00:00,58813,Monthly,URUGUAYMONSUPM0,2020-05-02T10:07:00
Uruguay,Money Supply M0,2020-04-30T00:00:00,60827,Monthly,URUGUAYMONSUPM0,2020-05-30T10:05:00
Uruguay,Money Supply M0,2020-05-31T00:00:00,61512,Monthly,URUGUAYMONSUPM0,2020-06-27T10:05:00
Uruguay,Money Supply M0,2020-06-30T00:00:00,64447,Monthly,URUGUAYMONSUPM0,2020-07-25T10:04:00
Uruguay,Money Supply M0,2020-07-31T00:00:00,64461,Monthly,URUGUAYMONSUPM0,2020-08-22T10:05:00
Uruguay,Money Supply M0,2020-08-31T00:00:00,64891,Monthly,URUGUAYMONSUPM0,2020-09-26T10:06:00
Uruguay,Money Supply M0,2020-09-30T00:00:00,64289,Monthly,URUGUAYMONSUPM0,2020-10-23T08:38:00
Uruguay,Money Supply M0,2020-10-31T00:00:00,64468,Monthly,URUGUAYMONSUPM0,2020-11-28T10:06:00
Uruguay,Money Supply M0,2020-11-30T00:00:00,64296,Monthly,URUGUAYMONSUPM0,2020-12-26T10:04:00
Uruguay,Money Supply M0,2020-12-31T00:00:00,70653,Monthly,URUGUAYMONSUPM0,2021-01-30T10:04:00
Uruguay,Money Supply M0,2021-01-31T00:00:00,65859,Monthly,URUGUAYMONSUPM0,2021-02-27T10:05:00
Uruguay,Money Supply M0,2021-02-28T00:00:00,66769,Monthly,URUGUAYMONSUPM0,2021-03-27T10:04:00
Uruguay,Money Supply M0,2021-03-31T00:00:00,71928,Monthly,URUGUAYMONSUPM0,2021-05-01T10:05:00
Uruguay,Money Supply M0,2021-04-30T00:00:00,66606,Monthly,URUGUAYMONSUPM0,2021-05-29T10:06:00
Uruguay,Money Supply M0,2021-05-31T00:00:00,67531,Monthly,URUGUAYMONSUPM0,2021-06-26T10:06:00
Uruguay,Money Supply M0,2021-06-30T00:00:00,70596,Monthly,URUGUAYMONSUPM0,2021-07-24T10:05:00
Uruguay,Money Supply M0,2021-07-31T00:00:00,70537,Monthly,URUGUAYMONSUPM0,2021-08-21T10:03:00
Uruguay,Money Supply M0,2021-08-31T00:00:00,69750,Monthly,URUGUAYMONSUPM0,2021-09-25T10:03:00
Uruguay,Money Supply M0,2021-09-30T00:00:00,69321,Monthly,URUGUAYMONSUPM0,2021-10-30T10:04:00
Uruguay,Money Supply M0,2021-10-31T00:00:00,70083,Monthly,URUGUAYMONSUPM0,2021-11-27T10:03:00
Uruguay,Money Supply M0,2021-11-30T00:00:00,71221,Monthly,URUGUAYMONSUPM0,2021-12-25T10:03:00
Uruguay,Money Supply M0,2021-12-31T00:00:00,77908,Monthly,URUGUAYMONSUPM0,2022-01-29T10:03:00
Uruguay,Money Supply M0,2022-01-31T00:00:00,73060,Monthly,URUGUAYMONSUPM0,2022-02-26T10:03:00
Uruguay,Money Supply M0,2022-02-28T00:00:00,72981,Monthly,URUGUAYMONSUPM0,2022-03-26T10:03:00
Uruguay,Money Supply M0,2022-03-31T00:00:00,69974,Monthly,URUGUAYMONSUPM0,2022-04-30T10:03:00
Uruguay,Money Supply M0,2022-04-30T00:00:00,69503,Monthly,URUGUAYMONSUPM0,2022-05-28T10:04:00
